student,balance,income,default
1,1524.486833,15845.87125,0
1,1171.441401,19213.38573,0
1,396.8014841,26061.76425,0
0,1236.158124,19682.7109,0
0,1053.405495,52921.85379,0
0,1207.040625,42171.98897,0
0,528.9619452,27065.70528,0
0,662.703255,48652.16994,0
0,517.2285076,40248.58607,0
0,938.8460043,40914.22823,0
0,1823.636559,44260.15637,1
0,638.7219872,48085.70791,0
0,929.0226144,23889.68006,0
1,282.2487063,19809.09867,0
1,1429.609328,14827.89454,0
1,672.3581632,24495.03762,0
0,752.4667639,39896.10937,0
0,471.346127,30337.14118,0
0,270.5857589,44958.63127,0
0,2075.327892,43817.49942,1
0,96.80389905,31371.72608,0
1,568.294951,13286.3505,0
1,990.8805619,21164.66399,0
0,284.5609721,45542.1738,0
0,983.8373408,28980.10202,0
0,924.4373405,40987.48615,0
0,857.1531969,31252.65135,0
0,195.0223352,44222.97874,0
0,1046.008996,45573.38377,0
1,933.3504051,15557.63256,0
0,0,43646.91172,0
0,691.8920905,32512.19539,0
1,1097.969621,16275.68364,0
0,0,45374.99718,0
1,402.909163,22752.32695,0
0,1230.903161,44303.198,0
0,959.4820389,31357.44633,0
0,630.2291255,46713.63044,0
1,1353.49303,16727.66372,0
1,603.57519,15477.35388,0
0,830.2500906,35377.85706,0
0,858.1799645,30892.7358,0
0,380.1735083,37395.71893,0
1,1005.811733,12112.65742,0
0,1027.825307,33089.46729,0
0,456.003327,29898.00506,0
0,1043.09783,30516.2627,0
0,586.9688854,50317.65289,0
0,271.9422082,27790.06928,0
0,419.7290517,37444.53606,0
1,597.1123802,12660.81457,0
0,342.9573696,43688.53486,0
0,728.2789548,30028.18011,0
1,513.8367632,9879.115221,0
0,795.9586091,22570.4834,0
0,1.976691657,51672.36067,0
0,1355.64122,36671.65987,0
1,319.2626761,24881.38566,0
0,1719.169241,57866.05876,0
1,1191.085574,20895.40819,0
0,984.4391631,25294.86799,0
0,947.7959041,45284.20595,0
0,949.0387135,47760.40017,0
1,219.7286195,18401.98242,0
0,1465.743931,25521.26989,0
1,645.3388269,20122.20229,0
1,856.5644805,23199.97702,0
1,912.8325373,19467.97931,0
1,774.3476913,15147.40509,0
1,1376.340022,17101.42779,0
0,699.6803861,50267.84987,0
1,903.4586502,17254.9607,0
1,1150.547186,23705.95342,0
0,751.338737,42736.4281,0
0,556.077321,25371.21377,0
0,751.3922405,29875.04689,0
0,425.9869196,39772.75241,0
0,297.6808143,26586.53383,0
0,507.2462937,46106.23331,0
0,865.6970038,33541.04638,0
1,1265.527377,14672.25618,0
0,564.4113065,39643.53629,0
0,621.0412193,50804.67531,0
0,1205.59069,25920.86062,0
0,1943.9323,24193.60895,0
0,415.2887519,35790.13089,0
1,1169.420444,19879.24817,0
0,685.636884,49260.62537,0
0,781.9190194,54925.50779,0
0,651.3743295,44648.69641,0
0,490.2510328,49222.49138,0
0,976.2895424,35909.43829,0
0,1476.838123,41154.88175,0
0,752.9482339,62329.12133,0
0,511.605907,29914.17626,0
1,1384.372132,21059.60487,0
1,1031.670446,22440.62198,0
1,1491.507493,23636.16481,0
0,672.2363541,46336.05827,0
1,644.413564,23319.64913,0
0,539.5934291,9950.229447,0
1,0,17648.35555,0
0,919.8126372,44316.35833,0
0,1249.872794,50418.04452,0
0,539.8053161,35924.61001,0
0,1162.11326,49255.14433,0
0,944.4502979,47463.33358,0
0,0,29675.04039,0
1,1440.528795,20882.01732,0
1,1558.471919,17470.4767,0
0,854.1406227,52239.80024,0
0,468.5494575,53273.91902,0
0,902.4974099,56947.86374,0
0,897.2856085,66547.91535,0
1,422.1894101,14366.56905,0
0,194.5759668,44543.781,0
1,487.5114038,17713.58867,0
0,1558.860467,42112.3133,0
0,630.0289508,43547.54217,0
0,1056.65463,30711.86121,0
0,1712.470037,40395.34637,0
0,25.60294273,35464.24798,0
0,1384.850571,40131.49389,0
0,961.365709,42619.07773,0
0,229.214974,68145.13373,0
0,778.791565,53219.52735,0
0,653.4362222,41440.92856,0
0,961.4888501,27717.615,1
0,1084.457564,33080.96538,0
1,869.6677558,20285.25178,0
0,818.334937,27390.83691,0
0,416.8611818,39672.5173,0
0,250.8352449,58139.02159,0
0,0,48411.0769,0
1,481.5883754,19623.46054,0
1,1506.911513,23375.64593,0
0,1100.008931,34358.07468,0
0,220.6667528,64467.7334,0
1,789.2835878,20370.17371,0
0,41.35917584,47351.83354,0
0,382.9626972,43645.94779,0
0,567.9170514,28875.52181,0
0,244.5090864,33751.24507,0
1,815.341565,26064.36562,0
0,529.0726813,43914.67143,0
0,736.4185577,48660.15108,0
1,0,17744.92997,0
1,1260.341165,11696.67776,0
1,708.213553,12092.31447,0
1,99.99761123,4376.810337,0
0,1143.30818,48630.03384,0
1,892.3838609,17841.5227,0
0,1250.047245,50883.71442,0
0,415.6553667,43389.66075,0
1,1058.867384,16059.83275,0
0,857.6996646,43162.67365,0
0,1429.767205,37255.9111,0
1,322.266857,19231.93909,0
0,572.1867296,35926.37624,0
0,1438.758473,24061.6476,0
1,1742.886938,20344.42801,0
0,325.2675938,39431.53541,0
0,1091.418551,43091.15686,0
0,1252.409529,53237.10354,0
0,607.4312695,34541.302,0
0,1258.764794,26331.3724,1
0,1026.702707,33915.04884,0
1,590.5662326,9143.396433,0
1,1218.170346,18918.37715,0
0,260.6188019,42125.14867,0
1,1498.070591,13274.63056,0
0,909.9468758,53430.89543,0
1,1167.110583,18676.56977,0
0,923.6855831,38403.01062,0
1,1275.197078,15793.90917,0
0,709.2575197,23249.93691,0
0,682.9880122,41679.75979,0
0,1355.961899,25208.04886,0
1,1815.889294,15490.02827,0
0,698.2917247,43876.16188,0
0,189.1298582,28827.21309,0
0,1418.70284,35619.96673,0
0,670.4225823,53666.19234,0
0,206.0163452,38550.37667,0
0,1616.962125,47504.6645,0
0,995.5295997,24126.61036,0
0,591.0368363,30834.71179,0
0,1294.903234,52338.22146,0
1,1259.372813,22361.05474,0
1,1313.35267,17437.61583,0
0,0,24461.85446,0
1,769.4791217,27515.57093,0
1,571.5771218,15325.0791,0
0,756.0879108,49163.2233,0
0,183.4286922,39020.22886,0
0,1054.805589,52290.34067,0
0,1386.207726,44536.4873,0
0,596.1879849,45929.44918,0
1,1029.916975,16691.80329,0
0,417.5384554,31730.8666,0
0,1218.421391,40449.31171,0
0,210.7807881,46326.76112,0
0,1178.158858,44437.20214,1
0,997.6251137,30670.94715,0
0,637.902181,48425.72265,0
0,0,54245.1198,0
0,350.051852,48411.98668,0
0,1517.918958,49400.17084,0
0,190.6411053,31463.41998,0
0,971.5836736,41278.41903,0
1,925.3906782,16427.57101,0
0,1637.839922,34107.08056,0
0,224.5924725,27246.0453,0
0,255.117031,55980.07404,0
0,1201.016548,41585.83205,0
0,1075.570111,51370.2097,0
0,438.4202406,29899.82216,0
1,1246.437178,15756.71825,0
1,1655.11286,17269.79891,0
0,1063.816802,38457.24929,0
0,1626.563799,43592.8405,0
0,409.40402,48746.43435,0
0,1018.673018,38421.81091,0
1,1090.891882,20421.95772,0
0,324.885414,36555.39975,0
1,1085.152966,20054.8985,0
1,869.772061,18724.40368,0
1,608.8406483,24523.8541,0
1,1042.972565,9595.587571,0
1,1276.667762,19073.10852,0
0,928.0940903,55894.66202,0
0,1592.763904,35084.09317,0
0,0,39653.92321,0
0,340.999798,48058.38318,0
0,81.53186513,40847.81131,0
1,2145.607674,23516.19134,1
0,654.4160098,47244.70418,0
1,1155.780577,15146.89646,0
0,1745.313528,49090.12856,0
0,534.7848919,46138.43179,0
0,584.8374117,39553.1715,0
0,1365.556851,38511.3198,0
1,946.3671498,12532.65752,0
0,263.190295,34112.47197,0
1,1090.925059,18935.81822,0
0,835.189928,44678.83175,0
0,1265.535986,35133.21729,0
0,357.5066215,66404.68311,0
1,564.0054409,16502.33737,0
0,817.9277097,59431.83918,0
0,1366.278621,41192.46265,0
0,836.3431371,34559.1584,0
0,0,27367.78266,0
1,780.2279181,25228.71073,0
0,995.8773192,52860.58494,0
0,0,22827.18449,0
0,554.3445863,31028.9242,0
0,1204.578841,39583.12053,0
0,1053.375879,39612.67194,0
0,821.498847,39318.48939,0
1,470.9123472,24074.36465,0
1,1534.853735,21678.35097,0
0,1177.976867,50811.75946,0
1,1151.899517,15097.51233,0
1,906.4390691,24662.29072,0
1,1513.542437,13246.37528,0
0,740.8851866,34196.06746,0
0,1176.414512,57318.70197,0
0,208.2950791,37295.80198,0
1,375.3063048,19342.15809,0
1,953.1305453,18057.78649,0
0,280.9559003,37690.03348,0
0,399.1294716,38004.10498,0
0,1229.858122,58399.49667,0
0,1740.864107,46458.60612,0
1,795.1395535,24606.15429,0
0,584.8167761,47449.62424,0
0,1140.748209,39017.07762,0
0,1202.316722,49914.52204,0
1,476.7204658,10516.86972,0
0,1059.872271,38698.67273,0
0,1367.108606,36427.42974,0
1,1604.777659,23999.76034,0
1,1055.682537,25109.50847,0
0,367.6116872,44046.01751,0
1,0,18032.07378,0
0,543.8057414,31512.61059,0
0,192.6274629,38042.01839,0
0,1184.839953,34527.6868,0
1,1510.777233,19491.69407,0
0,801.6399094,37441.79212,0
0,631.0308358,44525.88999,0
0,279.1168757,30144.4325,0
0,674.0325619,54832.66573,0
1,957.6302042,15018.91365,0
0,274.4242206,31292.62745,0
0,1044.449897,43374.0041,0
0,319.807607,45202.6354,0
1,429.222463,19442.02909,0
0,835.5850236,41032.37131,0
0,2.788920349,54838.80551,0
1,867.4416448,16396.68236,0
1,271.7309257,14215.09288,0
0,404.1946521,41668.41958,0
0,1572.811108,18218.47436,0
0,730.6335593,42300.14687,0
0,0,56610.2365,0
0,1046.168559,46078.98231,0
0,514.8717738,50339.1918,0
1,1181.586009,22142.05215,0
0,0,45235.29087,0
0,272.2199278,47757.82441,0
0,1175.125526,33284.20607,0
0,812.8896264,48563.79976,0
0,571.0415013,40389.44633,0
1,1041.147351,12488.73193,0
0,334.0194949,40916.03325,0
0,1402.601194,37273.59307,0
0,1569.870324,55938.76622,0
1,1035.966107,30531.61311,0
0,1376.113241,63073.44514,0
1,668.642229,20240.95496,0
0,0,36249.17499,0
0,1112.655684,35159.21546,0
0,718.5798774,12571.68936,0
0,641.5503677,45574.49958,0
1,2125.792202,19539.14861,1
1,814.3541028,17973.50916,0
0,904.0336286,18898.31133,0
0,795.4973264,25336.32685,0
1,1753.598144,21130.91859,0
0,284.3956974,60840.80984,0
1,1300.889693,14156.64567,0
0,1237.843391,31880.17559,0
0,563.4665954,31151.18709,0
1,6.727869735,21695.70276,0
0,661.5281862,58519.85979,0
0,630.7148446,53546.5706,0
0,721.1416861,40458.95421,0
1,360.0091602,18487.43325,0
0,751.0309852,45581.71886,0
0,572.4682971,52797.42938,0
1,242.4629888,23413.35959,0
0,199.4547896,57455.21016,0
0,477.5668171,16978.27113,0
1,1184.725034,19797.77015,0
1,604.7587402,19369.34923,0
0,384.3310694,34232.06923,0
0,1399.573561,23577.76451,0
0,328.7781476,48626.35674,0
0,271.0598661,30465.30757,0
1,145.0021215,19927.0921,0
1,344.1541116,20439.68811,0
0,985.7527395,22829.58798,0
1,1002.41925,17797.34371,0
1,1004.844323,20249.20743,0
0,483.4158516,53873.51265,0
0,1034.601162,41252.72833,0
1,854.6262002,16322.72259,0
0,796.8367297,29397.88409,0
0,535.6968565,55828.08177,0
1,1070.639261,14833.02918,0
0,0,30524.75601,0
0,1333.901206,23261.84654,0
0,1114.832181,39776.99896,1
1,793.2480916,24314.68239,0
0,433.93529,26888.08734,0
1,1004.273646,17069.52357,0
1,1112.701189,20901.21374,0
0,298.7751394,33255.83885,0
0,796.8463462,20078.78923,0
1,969.3971625,17686.562,0
0,1075.118346,47566.78403,0
1,0,16451.94239,0
1,44.65556623,26346.81193,0
1,1000.740586,14689.49468,0
0,1311.999313,26377.97395,0
1,2086.536165,17893.72137,1
0,697.0468594,38743.09318,0
0,1240.66425,30938.53745,0
1,726.7641457,16079.63675,0
0,633.5041872,40571.76652,0
1,386.156432,22527.64722,0
0,0,34701.19596,0
0,808.5935854,41222.35167,0
0,1384.392454,35499.52693,0
0,713.067544,44413.75139,0
0,590.6765328,26673.8476,0
0,294.8446533,41591.77996,0
0,208.0077062,42399.52956,0
0,220.4493279,33213.32492,0
0,773.172691,49308.16489,0
0,1248.477058,37204.07352,0
0,634.1866103,32255.98924,0
0,678.1868937,55542.96963,0
0,1252.621497,27295.51793,0
1,1297.265043,16864.43489,0
0,0,38870.4968,0
0,1190.761292,27257.12253,0
0,196.515562,44226.63177,0
0,619.5592065,33476.66786,0
0,438.6250849,41454.72128,0
0,676.0988601,38571.41375,0
0,589.914146,49945.38901,0
0,1068.14635,27859.86445,0
0,1210.416122,45113.16252,0
1,390.3564738,9114.275289,0
0,1505.707167,35786.32716,0
0,490.0559754,35895.35391,0
0,123.2860681,47467.95895,0
0,563.2864112,51720.91153,0
0,409.1603681,45055.89747,0
1,781.6803963,21342.47871,0
0,870.3027256,24263.12744,0
0,509.1560111,47444.15145,0
0,1056.662484,39255.76331,0
0,394.9902144,41574.83351,0
1,1592.004647,19982.29006,0
0,0,49250.46411,0
0,1276.403278,52215.13403,0
0,2413.319449,38540.57271,1
0,210.1232594,58413.10367,0
0,2187.224846,42205.12305,1
0,1159.841945,43385.01904,0
0,1339.603177,46442.35377,0
1,793.3474509,11495.39314,0
1,163.5033913,17545.72664,0
0,867.6294827,43091.93599,0
1,1231.025804,13363.97805,0
0,312.4154887,47118.99943,0
1,758.4480112,20936.06864,0
1,1035.823468,13959.42045,0
0,763.7352796,44125.71873,0
1,728.5435561,12475.46073,0
0,1066.296558,42247.77855,0
0,338.7252717,37017.10149,0
0,264.9424906,39317.57391,0
0,1167.325681,43337.13006,0
0,553.7428862,39653.98309,0
0,485.7928417,38281.31479,0
0,485.9448148,46447.40528,0
0,690.4383031,66807.9363,0
0,1588.526206,38014.56885,1
0,460.4301908,56002.2232,0
0,275.660215,31259.9782,0
0,336.9071196,41907.71615,0
0,307.693119,42220.85392,0
1,1431.077694,20576.77995,0
1,787.6182494,11928.55523,0
1,1660.404013,18861.15466,0
0,0,41482.70163,0
0,1744.935803,43978.11235,0
1,758.3096627,12662.126,0
0,1173.462466,48396.50483,0
0,1335.541418,53354.84921,0
1,1434.849164,17459.03127,0
0,591.066666,43869.3159,0
0,862.7765105,49444.78465,0
1,1233.250011,16076.85426,0
1,911.7867777,20928.39244,0
0,0,43066.26756,0
0,286.928184,50618.72261,0
0,377.5344919,28045.59512,0
0,811.7924885,36874.61863,0
1,1856.605596,17845.33685,0
0,607.8379922,33737.17549,0
1,2182.348954,22037.85969,1
1,1406.567671,23050.88827,0
1,662.0906031,16310.79451,0
0,777.0162482,52797.93905,0
0,0,47236.97377,0
1,769.7114996,11262.63855,0
0,970.1847021,38784.45915,0
0,537.9266975,45615.19566,0
0,768.1548836,39701.93491,0
0,1150.040923,19536.16037,0
0,902.5572891,32765.38813,0
0,442.8275798,42004.19673,0
0,100.8668444,31389.45857,0
1,904.0563158,23188.71514,0
0,1396.263723,24379.07154,0
0,1001.331745,47640.737,0
0,1631.615617,38906.95641,1
0,790.7405179,45900.29736,0
0,1097.393094,46807.08168,0
0,0,37598.86279,0
1,1262.835385,12406.99895,0
0,738.1929286,54491.14267,0
0,655.2677484,28642.58257,0
0,0,32944.99582,0
0,638.5403332,20607.4593,0
0,570.9308876,46840.72126,0
0,1056.443662,31268.737,0
0,1522.855155,35805.25597,0
0,977.3215555,35296.28141,0
0,743.5650136,28893.87601,0
0,352.0332779,38259.22409,0
0,318.2094608,48975.36743,0
1,674.8509392,15798.1346,0
0,268.9543495,55892.72711,0
1,1023.205479,17694.9656,0
0,718.1569168,42172.00521,0
0,843.2908052,41692.42221,0
0,866.729785,36452.72212,0
0,449.949322,38987.02486,0
0,459.101423,45043.6664,0
1,760.2195299,17657.98551,0
0,1160.827632,26022.95259,0
0,1317.512987,49285.54547,0
1,561.7818671,18470.28261,0
1,176.5338346,15175.58604,0
1,1059.236341,12601.47121,0
0,526.7984896,28491.4805,0
0,20.96450385,62862.75183,0
0,528.9424635,42134.27063,0
0,1561.53353,54594.84671,0
0,963.7228112,47605.76859,0
1,1227.365273,12128.14817,0
0,1209.377359,35071.31662,0
1,671.1758688,17564.95475,0
0,275.6246467,35761.3165,0
0,776.188873,34140.98039,0
1,699.303115,19789.53066,0
1,606.1251346,16957.64876,0
1,1231.212923,20000.06255,0
0,1408.438085,48012.91357,1
0,338.4954707,34332.84324,0
0,1380.48149,24856.64306,0
0,1316.42181,45806.90151,0
0,1046.182045,48752.13176,0
1,904.684255,17281.11917,0
0,1281.520648,37665.29394,0
0,0,46597.49508,0
1,501.1116447,22393.27308,0
0,1085.95015,36532.71876,0
0,351.9451074,48726.04767,0
0,1803.170259,36192.63022,1
0,666.622349,44931.93976,0
0,154.703584,33162.19321,0
0,360.0891792,44448.9158,0
0,105.4410038,35291.46335,0
0,492.4282925,25848.9885,0
1,1232.422469,24093.29644,0
0,1154.398529,20457.22078,0
1,1113.326964,14579.65698,0
1,699.6980374,22590.66798,0
1,1001.785683,24771.72694,0
1,1217.226947,16449.999,0
0,1156.933998,45325.34097,0
1,1637.450714,18766.85518,0
0,824.2414326,53320.28294,0
0,662.3428972,49885.01912,0
0,617.6407642,37604.93356,0
0,271.4519112,34863.1042,0
1,688.1812417,18755.95323,0
0,797.7091656,39677.69721,0
0,464.4043311,53215.93158,0
1,976.2022175,23191.7707,0
0,1430.766147,45672.51997,0
1,1208.144482,17721.29366,0
0,0,41960.1745,0
1,402.3587995,15256.48418,0
1,824.5143779,15309.27621,0
1,1060.878824,11041.3315,0
0,310.4959193,47427.32909,0
0,691.4184986,40232.65666,0
0,23.15226669,42016.89909,0
1,913.2761576,20446.203,0
0,970.8164382,35835.35508,0
0,1148.447538,39662.12241,0
0,1638.687046,38441.15803,0
1,0,19134.44475,0
1,1448.950207,28273.83539,0
1,1286.839756,17464.99353,0
0,762.0735996,48268.59139,0
0,977.5765275,51074.21274,0
0,368.7680524,45647.29761,0
0,267.9593388,46134.62266,0
1,503.1563883,18728.29694,0
0,0,48523.33555,0
0,282.6028771,56118.3224,0
0,748.0570433,47775.18082,0
0,999.6540136,27564.68871,0
0,494.660496,47035.75468,0
0,1022.682388,22588.55547,0
1,1135.217871,19062.59687,0
0,707.8023303,40140.80045,0
1,1954.321689,17137.47372,1
1,1282.350409,7230.030471,0
0,808.6169215,23519.67255,0
1,1219.933751,21765.38212,0
0,481.8804217,44137.0795,0
0,409.4117491,53624.45775,0
0,1157.277347,31369.49194,0
0,1424.93289,27668.95224,1
0,0,58825.61513,0
0,687.0691307,34434.21823,0
0,1435.662933,31507.08928,0
0,188.544102,49697.23179,0
0,1084.387499,34558.61578,0
0,644.6185908,37452.06721,0
0,1345.563131,38602.11298,0
1,733.7194635,27165.47998,0
1,744.1780148,20773.6274,0
0,0,29542.0254,0
1,1395.961882,23717.85111,0
0,1920.242332,57242.98341,1
0,538.4132679,40773.94146,0
1,385.6982623,18352.43625,0
1,1350.757577,19692.91878,0
0,1567.763856,39201.24186,0
0,753.6868883,42230.64777,0
0,72.37195337,28717.94062,0
1,675.0360244,21115.79312,0
1,980.16435,13713.50223,0
1,910.3836047,19163.80699,0
1,1262.884299,14340.50794,0
0,621.3127192,39372.07719,0
0,643.4026386,50208.82372,0
1,728.2592917,13438.98556,0
0,459.2602277,59731.28878,0
0,289.6166642,49066.83365,0
1,784.7466141,11642.92229,0
1,712.5947732,18441.02612,0
0,1096.003601,52030.9726,0
1,435.4855311,19899.75457,0
0,688.0224701,29019.81789,0
0,599.4283586,36654.64817,0
0,68.75629448,45811.74294,0
1,765.1369986,14290.26763,0
0,1273.124571,57688.56805,0
0,1078.621061,46060.08477,0
0,1677.348956,44972.70986,0
0,531.7561839,42365.07367,0
1,631.1726124,11075.89406,0
0,1081.478534,34072.64381,0
0,368.5153456,60953.82479,0
0,343.7269991,38054.5554,0
0,1715.282689,60137.63368,0
0,450.3355798,20080.10212,0
0,740.5807734,20717.54444,0
0,0,26237.47434,0
0,475.8690387,35621.69112,0
1,1383.745059,14633.98588,0
1,406.4823849,22708.90108,0
0,857.2615657,34406.61082,0
1,1637.235201,16751.16975,0
0,1094.315872,34854.34239,0
0,1213.127074,47848.0479,0
1,1074.746406,22729.30865,0
1,1010.212633,13469.86665,0
0,416.1282864,21960.62456,0
1,675.8413465,17801.47436,0
0,0,36338.8485,0
0,867.3041732,29541.04315,0
0,843.9073034,23956.51937,0
0,766.43043,39078.797,0
0,1286.537233,46337.12389,0
0,1142.935154,34401.66711,0
1,925.4112876,15120.33562,0
1,1110.453823,14965.43739,0
1,938.6059755,24392.10404,0
0,321.0397429,37026.58716,0
0,943.3876407,39415.59565,0
0,511.5987702,54002.51166,0
0,743.8495986,24303.46763,0
0,1089.577061,46890.2154,0
0,0,46275.36347,0
0,0,31511.65746,0
0,1282.321247,37437.71096,0
0,1373.796792,36888.92841,0
0,1228.3343,43577.66949,0
0,1536.788312,34734.86388,0
0,735.4704341,53312.53053,0
1,1142.427605,26114.40315,0
0,1490.715076,36417.40004,0
0,880.0328325,60203.88156,0
0,2.84301484,39923.8193,0
1,2066.695603,10470.636,1
0,2343.797513,51095.29393,1
0,929.7454817,36071.52426,0
1,764.6277907,26188.0695,0
0,504.6044952,31870.01829,0
0,685.2069414,40555.79988,0
0,473.027458,43016.86073,0
0,1302.553499,32235.05245,0
0,435.0041342,30828.86039,0
0,601.8385009,37697.37005,0
0,456.7636577,50160.6337,0
0,1065.042918,37747.10405,0
0,1153.331896,37936.08708,0
0,59.63300148,35709.73846,0
1,1106.430674,16960.69412,0
1,1106.453525,14840.93813,0
1,385.430994,21619.66341,0
0,0,45025.51165,0
0,727.957482,53606.97314,0
0,1028.777609,36276.08514,0
1,1035.916689,10607.90614,0
0,974.5977187,25316.85875,0
0,772.8092199,39944.6072,0
0,1014.973979,41993.64061,0
1,0,10276.25611,0
1,1403.789341,22893.96052,0
0,580.4233413,25926.23509,0
0,499.5507444,45954.67124,0
1,748.2362054,11613.22295,0
0,568.0939695,31392.06695,0
0,1366.725774,35425.51208,0
0,511.6788941,32693.85088,0
1,678.2178753,19979.69399,0
1,1692.42056,7761.342904,0
0,631.8045979,32752.51926,0
0,585.0500546,34297.56527,0
0,1173.490792,44134.74487,0
0,544.2374276,43306.62114,0
1,1985.321739,22248.40266,1
0,1011.060904,38001.7121,0
0,1231.214517,48156.35756,0
0,875.842483,45524.5322,0
0,1516.065384,59194.23921,0
0,563.1212611,30226.48272,0
1,1244.566927,21717.47587,0
1,1215.643468,16403.68576,0
0,1077.747127,30133.25763,0
1,1393.916368,16658.48308,0
0,803.5700674,45353.97068,0
0,916.7492378,58469.93356,0
0,147.0493336,52074.5107,0
0,734.4727806,46805.55302,0
1,996.205915,13647.53574,0
0,1883.200207,47438.25571,0
0,1271.115698,40578.31619,0
0,173.7334181,32480.53398,0
0,1004.187665,37132.65721,0
1,2033.362496,18549.74539,0
0,269.3578618,40883.18547,0
0,441.701436,44227.91027,0
0,1471.608629,61385.59987,0
1,1133.822004,16602.02802,0
0,843.3526611,51736.91025,0
0,250.4683325,42309.08282,0
0,1569.728273,30604.28645,0
1,995.3471118,11690.74126,0
0,1572.34559,37895.17307,1
0,1570.416179,49501.81038,0
0,645.931623,39695.62726,0
0,1001.853011,32748.63094,0
1,905.2312955,15699.89846,0
1,859.3796898,19287.5037,0
0,1670.850285,54442.2662,0
0,391.2566277,33651.40556,0
0,670.0082484,35919.79677,0
0,1036.053835,44869.46019,0
0,481.9894913,19240.31429,0
1,542.7692556,17664.88143,0
1,887.2889243,17409.03112,0
1,1465.849554,17678.73631,0
1,1545.63746,13959.99367,0
0,262.7913362,28974.75055,0
1,793.7963758,21172.40412,0
0,1192.766158,45902.50755,0
1,1120.320878,29045.4068,0
1,514.1994978,21482.03481,0
0,710.7604275,53050.48538,0
0,1176.243271,27956.7829,0
0,1805.559588,40119.78783,1
0,124.8284595,39478.30007,0
0,1056.993239,45489.89668,0
1,904.9946707,19108.74233,0
0,1402.120138,41275.64547,0
0,7.069530292,48711.63749,0
1,733.7833904,16124.35425,0
0,612.960653,43392.88709,0
0,998.704699,46697.77777,0
0,1078.457001,33001.12651,0
0,638.4763864,53034.55233,0
1,890.0481045,15156.91913,0
0,815.6821325,53817.27975,0
0,1276.98265,40611.34869,0
0,671.1857708,44120.64174,0
0,818.2843466,48490.81219,0
0,1371.330899,35820.62983,0
0,897.4957561,47816.41161,0
1,699.6964224,17318.88187,0
0,848.9407381,35534.98389,0
0,0,27297.90952,0
1,1660.861064,13694.85645,0
0,1475.503847,44769.12214,0
0,0,22431.45354,0
0,1186.964356,33439.8364,0
0,844.4038026,36854.63634,0
1,1540.308824,15241.01588,0
0,679.7075809,29534.82146,0
0,1650.578,31514.25965,1
1,614.7838595,18487.23371,0
0,1379.678044,31766.2936,0
1,770.1055385,15284.71993,0
0,1209.540282,40805.77763,0
1,1380.969819,13633.43347,0
0,1349.106443,28340.43736,0
1,1051.393853,23520.426,0
1,428.4258221,15446.95803,0
0,1714.18603,52779.08882,0
1,1647.801283,15392.21298,0
0,482.9758188,47924.67664,0
0,2124.671313,44520.0001,1
0,297.8382216,34549.46263,0
0,1201.348042,35858.40429,0
0,811.2419476,26448.3285,0
0,0,36201.53887,0
0,585.8041768,30143.32851,0
0,511.321855,38510.16091,0
0,1249.194174,45586.89022,0
0,48.96555026,27069.73978,0
0,863.5747099,32889.38396,0
0,1579.359465,50216.57163,0
0,800.6093328,50324.55493,0
1,1356.534691,19480.54377,0
1,1704.578529,16887.40514,1
1,528.5856887,19621.62922,0
1,1390.507666,15885.51078,0
1,333.5411962,27321.55783,0
0,1569.556299,36306.01944,0
0,1509.780887,43650.41851,0
0,961.2415545,31647.28748,0
0,1443.507447,47205.34866,0
0,0,37605.37939,0
0,895.3959518,48939.73566,0
0,1355.866843,45537.95492,0
1,960.1139856,24326.06027,0
0,1164.4764,36997.71898,0
0,535.1829158,37042.76649,0
1,1424.772927,21852.92988,0
0,773.1724915,50069.20882,0
0,685.1925696,33185.01044,0
0,343.7688061,51626.13569,0
1,1513.541568,23556.6905,0
0,415.0036341,37859.31446,0
0,1034.36018,25111.21255,0
0,1115.896008,21646.30595,0
1,748.7464309,17440.62655,0
0,291.4087289,54408.78898,0
1,453.9297986,12665.307,0
0,889.565857,49941.08863,0
0,345.1906244,48111.44622,0
0,393.828578,28362.62463,0
1,991.0939963,16842.43614,0
0,4.466457821,45157.90962,0
0,660.0589187,39163.32727,0
1,1168.868403,18113.34377,0
0,528.8673882,38881.47626,0
0,89.33404767,36515.98159,0
1,196.7767287,15858.3533,0
0,1637.347759,37676.66312,0
0,574.9553577,33517.21103,0
0,969.134944,29705.04132,0
1,1049.241311,23332.48384,0
0,772.5312697,23222.73977,0
0,1304.068285,26219.32314,0
0,875.8752694,37160.9608,0
0,587.0745299,34975.97647,0
1,495.136133,15519.48512,0
0,131.6339983,42028.0086,0
0,1333.182128,19396.03188,0
0,1819.249095,49621.05617,1
0,953.8160755,45281.36985,0
0,327.0385825,51348.93727,0
0,989.63631,27318.94371,0
0,1109.221483,56680.13753,0
1,0,9321.463734,0
1,635.394658,18344.07546,0
0,100.021825,48377.64128,0
0,264.9680541,36842.82266,0
0,465.8456638,52714.08886,0
0,1227.2618,49697.04618,0
0,1378.677643,30862.99636,0
0,715.6567217,23266.13569,0
1,0,21719.45483,0
0,1335.230281,43660.39171,0
0,1576.903647,35117.80535,0
1,1232.590353,22108.58037,0
0,1613.714114,47151.60976,0
0,763.7431661,59856.79667,0
0,741.430159,32951.17936,0
0,325.5865499,45809.98424,0
0,1797.767019,47068.72461,1
0,899.9027004,47093.73838,0
0,1605.214586,26149.14822,1
0,0,42879.39694,0
